trans_id,account_id,Date,Type,operation,amount,balance,Purpose,bank,account_partern_id
3564217,1018,2018-12-31,Credit,Interest Credit,58,13382.2,Interest Credited,,
3565853,1073,2018-12-31,Credit,Interest Credit,131,31120.5,Interest Credited,,
3564973,1047,2018-12-31,Credit,Interest Credit,131,31065.5,Interest Credited,,
3565041,1048,2018-12-31,Credit,Interest Credit,96,23628.7,Interest Credited,,
3563252,990,2018-12-31,Credit,Interest Credit,223,62655.7,Interest Credited,,
3565481,1059,2018-12-31,Credit,Interest Credit,60,14517.6,Interest Credited,,
3564554,1031,2018-12-31,Credit,Interest Credit,187,39518.6,Interest Credited,,
3565560,1062,2018-12-31,Credit,Interest Credit,269,48639.5,Interest Credited,,
3566128,1080,2018-12-31,Credit,Interest Credit,226,49563.7,Interest Credited,,
3562575,973,2018-12-31,Credit,Interest Credit,152,34431.6,Interest Credited,,
3565783,1071,2018-12-31,Credit,Interest Credit,192,48169.4,Interest Credited,,
3562972,982,2018-12-31,Credit,Interest Credit,77,13801.7,Interest Credited,,
3562380,965,2018-12-31,Credit,Interest Credit,91,17771.6,Interest Credited,,
3565925,1075,2018-12-31,Credit,Interest Credit,105,22423.1,Interest Credited,,
3565241,1053,2018-12-31,Credit,Interest Credit,106,28006.3,Interest Credited,,
3566068,1079,2018-12-31,Credit,Interest Credit,179,41748.1,Interest Credited,,
3562762,978,2018-12-31,Credit,Interest Credit,164,40904,Interest Credited,,
3563213,989,2018-12-31,Credit,Interest Credit,79,18154.3,Interest Credited,,
3562702,977,2018-12-31,Credit,Interest Credit,158,37209.8,Interest Credited,,
3565975,1076,2018-12-31,Credit,Interest Credit,137,31854.9,Interest Credited,,
3565683,1069,2018-12-31,Credit,Interest Credit,90,23176,Interest Credited,,
3563804,1005,2018-12-31,Credit,Interest Credit,156,23965.3,Interest Credited,,
3563513,998,2018-12-31,Credit,Interest Credit,250,67232.5,Interest Credited,,
3564918,1046,2018-12-31,Credit,Interest Credit,135,32631.5,Interest Credited,,
654880,2239,2018-12-31,Withdrawal,Withdrawal in cash,15,34057.8,Payment on Statement,,
651792,2227,2018-12-31,Withdrawal,Withdrawal in cash,30,40871.4,Payment on Statement,,
656147,2242,2018-12-31,Withdrawal,Withdrawal in cash,30,35754.2,Payment on Statement,,
652264,2228,2018-12-31,Withdrawal,Withdrawal in cash,15,74737.7,Payment on Statement,,
654927,2239,2018-12-31,Withdrawal,Withdrawal in cash,5300,34072.4,,,
655675,2241,2018-12-31,Withdrawal,Withdrawal in cash,15,39509.1,Payment on Statement,,
692302,2365,2018-12-31,Withdrawal,Withdrawal in cash,15,21873.5,Payment on Statement,,
696779,2382,2018-12-31,Withdrawal,Withdrawal in cash,15,34369.5,Payment on Statement,,
696128,2379,2018-12-31,Withdrawal,Withdrawal in cash,15,12451.6,Payment on Statement,,
692723,2367,2018-12-31,Withdrawal,Withdrawal in cash,15,33915.7,Payment on Statement,,
695147,2377,2018-12-31,Withdrawal,Withdrawal in cash,15,25176.7,Payment on Statement,,
691687,2363,2018-12-31,Withdrawal,Withdrawal in cash,15,28659.9,Payment on Statement,,
691977,2364,2018-12-31,Withdrawal,Withdrawal in cash,15,25212.7,Payment on Statement,,
691734,2363,2018-12-31,Withdrawal,Withdrawal in cash,5200,23459.9,,,
694545,2375,2018-12-31,Withdrawal,Withdrawal in cash,15,75237.5,Payment on Statement,,
695524,2378,2018-12-31,Withdrawal,Withdrawal in cash,15,60231.8,Payment on Statement,,
3592476,1877,2018-12-31,Credit,Interest Credit,164,40022.3,Interest Credited,,
3590377,1820,2018-12-31,Credit,Interest Credit,164,33877.9,Interest Credited,,
3592710,1887,2018-12-31,Credit,Interest Credit,152,35347.3,Interest Credited,,
3592608,1882,2018-12-31,Credit,Interest Credit,71,15519.1,Interest Credited,,
3590572,1824,2018-12-31,Credit,Interest Credit,252,64897.5,Interest Credited,,
3590609,1825,2018-12-31,Credit,Interest Credit,45,13352.7,Interest Credited,,
3591510,1846,2018-12-31,Credit,Interest Credit,55,12126.7,Interest Credited,,
3592532,1879,2018-12-31,Credit,Interest Credit,57,13668.4,Interest Credited,,
3591596,1848,2018-12-31,Credit,Interest Credit,74,19310.3,Interest Credited,,
3590728,1827,2018-12-31,Credit,Interest Credit,115,28360.2,Interest Credited,,
3593718,1914,2018-12-31,Credit,Interest Credit,114,29242,Interest Credited,,
3591456,1844,2018-12-31,Credit,Interest Credit,136,32225.3,Interest Credited,,
3590664,1826,2018-12-31,Credit,Interest Credit,177,42523.2,Interest Credited,,
3591840,1856,2018-12-31,Credit,Interest Credit,93,22420.1,Interest Credited,,
3593135,1898,2018-12-31,Credit,Interest Credit,128,32421.6,Interest Credited,,
3592850,1891,2018-12-31,Credit,Interest Credit,181,41331,Interest Credited,,
3591233,1837,2018-12-31,Credit,Interest Credit,287,71665.9,Interest Credited,,
3590208,1815,2018-12-31,Credit,Interest Credit,148,38503,Interest Credited,,
3589943,1809,2018-12-31,Credit,Interest Credit,149,32948.8,Interest Credited,,
3590046,1811,2018-12-31,Credit,Interest Credit,169,45481.5,Interest Credited,,
3592344,1874,2018-12-31,Credit,Interest Credit,130,31223.1,Interest Credited,,
3593292,1902,2018-12-31,Credit,Interest Credit,173,41387.8,Interest Credited,,
3590271,1816,2018-12-31,Credit,Interest Credit,75,18104.9,Interest Credited,,
3590977,1831,2018-12-31,Credit,Interest Credit,129,31091.9,Interest Credited,,
3591384,1843,2018-12-31,Credit,Interest Credit,163,37042.4,Interest Credited,,
3590848,1829,2018-12-31,Credit,Interest Credit,61,13591.4,Interest Credited,,
3592911,1892,2018-12-31,Credit,Interest Credit,95,23063.2,Interest Credited,,
3591133,1835,2018-12-31,Credit,Interest Credit,202,44075.9,Interest Credited,,
3591278,1838,2018-12-31,Credit,Interest Credit,271,64249,Interest Credited,,
3593553,1909,2018-12-31,Credit,Interest Credit,89,20654.7,Interest Credited,,
3591679,1851,2018-12-31,Credit,Interest Credit,134,32148.9,Interest Credited,,
3590490,1822,2018-12-31,Credit,Interest Credit,107,24430.7,Interest Credited,,
3593227,1901,2018-12-31,Credit,Interest Credit,95,28280.7,Interest Credited,,
3591745,1852,2018-12-31,Credit,Interest Credit,59,13330.2,Interest Credited,,
3593032,1896,2018-12-31,Credit,Interest Credit,222,47900,Interest Credited,,
3592024,1861,2018-12-31,Credit,Interest Credit,261,57958.9,Interest Credited,,
3592782,1889,2018-12-31,Credit,Interest Credit,117,26731.5,Interest Credited,,
3592145,1865,2018-12-31,Credit,Interest Credit,152,32311.4,Interest Credited,,
3593640,1912,2018-12-31,Credit,Interest Credit,103,24573.6,Interest Credited,,
3589983,1810,2018-12-31,Credit,Interest Credit,234,60655,Interest Credited,,
3590127,1813,2018-12-31,Credit,Interest Credit,229,42818.2,Interest Credited,,
3593486,1908,2018-12-31,Credit,Interest Credit,132,32525.4,Interest Credited,,
3591085,1834,2018-12-31,Credit,Interest Credit,204,46155.1,Interest Credited,,
3592404,1875,2018-12-31,Credit,Interest Credit,105,25344.3,Interest Credited,,
3590422,1821,2018-12-31,Credit,Interest Credit,184,44562.9,Interest Credited,,
3591899,1858,2018-12-31,Credit,Interest Credit,90,21319.2,Interest Credited,,
3592068,1862,2018-12-31,Credit,Interest Credit,223,55602.2,Interest Credited,,
3590918,1830,2018-12-31,Credit,Interest Credit,90,13459.6,Interest Credited,,
3590778,1828,2018-12-31,Credit,Interest Credit,379,57955.9,Interest Credited,,
3617396,2627,2018-12-31,Credit,Interest Credit,91,21272.7,Interest Credited,,
3619875,2701,2018-12-31,Credit,Interest Credit,131,29728.6,Interest Credited,,
3618993,2673,2018-12-31,Credit,Interest Credit,190,39492.3,Interest Credited,,
3618915,2671,2018-12-31,Credit,Interest Credit,125,30467.9,Interest Credited,,
3618499,2662,2018-12-31,Credit,Interest Credit,122,29639.8,Interest Credited,,
3617707,2639,2018-12-31,Credit,Interest Credit,129,33989.1,Interest Credited,,
3618241,2651,2018-12-31,Credit,Interest Credit,246,67983.9,Interest Credited,,
3620188,2712,2018-12-31,Credit,Interest Credit,150,35207.7,Interest Credited,,
3620034,2707,2018-12-31,Credit,Interest Credit,271,49477.6,Interest Credited,,
3619374,2688,2018-12-31,Credit,Interest Credit,89,20952.7,Interest Credited,,
3620742,2732,2018-12-31,Credit,Interest Credit,162,75240,Interest Credited,,
3619577,2694,2018-12-31,Credit,Interest Credit,183,40945.7,Interest Credited,,
3617525,2632,2018-12-31,Credit,Interest Credit,135,31114.9,Interest Credited,,
3620606,2729,2018-12-31,Credit,Interest Credit,149,36137.3,Interest Credited,,
3619810,2700,2018-12-31,Credit,Interest Credit,140,24203.4,Interest Credited,,
3620797,2733,2018-12-31,Credit,Interest Credit,111,26031.9,Interest Credited,,
3617153,2620,2018-12-31,Credit,Interest Credit,100,21964.3,Interest Credited,,
3619462,2691,2018-12-31,Credit,Interest Credit,100,21898.2,Interest Credited,,
3618139,2649,2018-12-31,Credit,Interest Credit,184,41118,Interest Credited,,
3619332,2687,2018-12-31,Credit,Interest Credit,100,21530.4,Interest Credited,,
3618543,2663,2018-12-31,Credit,Interest Credit,101,21099.8,Interest Credited,,
3617057,2618,2018-12-31,Credit,Interest Credit,80,19824.5,Interest Credited,,
3617845,2642,2018-12-31,Credit,Interest Credit,152,37632.2,Interest Credited,,
3617639,2638,2018-12-31,Credit,Interest Credit,213,49212,Interest Credited,,
3619640,2695,2018-12-31,Credit,Interest Credit,276,72922.2,Interest Credited,,
3620123,2711,2018-12-31,Credit,Interest Credit,199,44951.9,Interest Credited,,
3617191,2621,2018-12-31,Credit,Interest Credit,68,23846.9,Interest Credited,,
3619725,2697,2018-12-31,Credit,Interest Credit,120,27366.6,Interest Credited,,
3620677,2731,2018-12-31,Credit,Interest Credit,150,44655.4,Interest Credited,,
3617282,2623,2018-12-31,Credit,Interest Credit,173,41104.5,Interest Credited,,
3618075,2647,2018-12-31,Credit,Interest Credit,224,47249.7,Interest Credited,,
3618344,2654,2018-12-31,Credit,Interest Credit,105,25502.4,Interest Credited,,
3618730,2667,2018-12-31,Credit,Interest Credit,97,22382.5,Interest Credited,,
3620448,2723,2018-12-31,Credit,Interest Credit,124,31023.8,Interest Credited,,
3619494,2692,2018-12-31,Credit,Interest Credit,21,6830,Interest Credited,,
3617988,2645,2018-12-31,Credit,Interest Credit,163,41879.2,Interest Credited,,
3619986,2705,2018-12-31,Credit,Interest Credit,168,40594.9,Interest Credited,,
3619171,2681,2018-12-31,Credit,Interest Credit,239,51127.6,Interest Credited,,
3619064,2676,2018-12-31,Credit,Interest Credit,158,41007.7,Interest Credited,,
3618852,2670,2018-12-31,Credit,Interest Credit,158,31389.1,Interest Credited,,
3618672,2666,2018-12-31,Credit,Interest Credit,85,20261.1,Interest Credited,,
3620541,2726,2018-12-31,Credit,Interest Credit,208,42218.6,Interest Credited,,
3620245,2713,2018-12-31,Credit,Interest Credit,112,25983,Interest Credited,,
3618602,2664,2018-12-31,Credit,Interest Credit,191,43908.4,Interest Credited,,
3617802,2641,2018-12-31,Credit,Interest Credit,263,59718.7,Interest Credited,,
3620948,2736,2018-12-31,Credit,Interest Credit,79,14774.8,Interest Credited,,
3682158,5256,2018-12-31,Credit,Interest Credit,220,61343.1,Interest Credited,,
3676438,6434,2018-12-31,Credit,Interest Credit,209,39417.4,Interest Credited,,
3681360,1012,2018-12-31,Credit,Interest Credit,124,22251.1,Interest Credited,,
3675999,6363,2018-12-31,Credit,Interest Credit,189,40379.2,Interest Credited,,
3681624,2572,2018-12-31,Credit,Interest Credit,188,43660,Interest Credited,,
3681176,19,2018-12-31,Credit,Interest Credit,81,26419.3,Interest Credited,,
3676625,6472,2018-12-31,Credit,Interest Credit,334,58075,Interest Credited,,
3678521,6856,2018-12-31,Credit,Interest Credit,228,56884.3,Interest Credited,,
3682800,9814,2018-12-31,Credit,Interest Credit,252,93250.1,Interest Credited,,
3672894,5774,2018-12-31,Credit,Interest Credit,211,55876.9,Interest Credited,,
3674600,6148,2018-12-31,Credit,Interest Credit,239,57534.4,Interest Credited,,
3675370,6273,2018-12-31,Credit,Interest Credit,276,66908.8,Interest Credited,,
3677216,6609,2018-12-31,Credit,Interest Credit,248,36374.1,Interest Credited,,
3676301,6425,2018-12-31,Credit,Interest Credit,123,29437.8,Interest Credited,,
3674075,6040,2018-12-31,Credit,Interest Credit,176,44776.6,Interest Credited,,
3673885,5991,2018-12-31,Credit,Interest Credit,148,35621.9,Interest Credited,,
3673374,5891,2018-12-31,Credit,Interest Credit,315,88336,Interest Credited,,
3678894,6924,2018-12-31,Credit,Interest Credit,191,32689.8,Interest Credited,,
3680287,7123,2018-12-31,Credit,Interest Credit,19,4041.9,Interest Credited,,
3680441,7136,2018-12-31,Credit,Interest Credit,265,81644.3,Interest Credited,,
3677885,6738,2018-12-31,Credit,Interest Credit,208,41071.2,Interest Credited,,
3678958,6930,2018-12-31,Credit,Interest Credit,224,40776.7,Interest Credited,,
3677057,6555,2018-12-31,Credit,Interest Credit,273,55543.6,Interest Credited,,
3676143,6397,2018-12-31,Credit,Interest Credit,144,27638.9,Interest Credited,,
3677756,6701,2018-12-31,Credit,Interest Credit,320,54299.1,Interest Credited,,
3680398,7133,2018-12-31,Credit,Interest Credit,101,21090.8,Interest Credited,,
3682947,10451,2018-12-31,Credit,Interest Credit,113,27089.8,Interest Credited,,
3675859,6353,2018-12-31,Credit,Interest Credit,197,48192.6,Interest Credited,,
3675115,6226,2018-12-31,Credit,Interest Credit,276,52832.1,Interest Credited,,
3680688,7184,2018-12-31,Credit,Interest Credit,210,43368.9,Interest Credited,,
3675934,6358,2018-12-31,Credit,Interest Credit,171,35807.5,Interest Credited,,
3682391,6118,2018-12-31,Credit,Interest Credit,51,22310.2,Interest Credited,,
3682471,7418,2018-12-31,Credit,Interest Credit,130,34685.3,Interest Credited,,
3679256,6985,2018-12-31,Credit,Interest Credit,294,40674.9,Interest Credited,,
3680751,7190,2018-12-31,Credit,Interest Credit,125,27610.5,Interest Credited,,
3677381,6649,2018-12-31,Credit,Interest Credit,197,61298.1,Interest Credited,,
3682717,9337,2018-12-31,Credit,Interest Credit,144,31063.5,Interest Credited,,
3681275,808,2018-12-31,Credit,Interest Credit,103,20655.8,Interest Credited,,
3673696,5952,2018-12-31,Credit,Interest Credit,338,69970.6,Interest Credited,,
3675485,6289,2018-12-31,Credit,Interest Credit,206,56718.5,Interest Credited,,
3673074,5794,2018-12-31,Credit,Interest Credit,191,52185.3,Interest Credited,,
3682096,5213,2018-12-31,Credit,Interest Credit,335,51909.9,Interest Credited,,
3674007,6030,2018-12-31,Credit,Interest Credit,159,38610.3,Interest Credited,,
3676182,6400,2018-12-31,Credit,Interest Credit,212,33952.5,Interest Credited,,
3682628,9017,2018-12-31,Credit,Interest Credit,29,21977.3,Interest Credited,,
3682291,5927,2018-12-31,Credit,Interest Credit,69,23130.1,Interest Credited,,
2308045,7614,2018-12-31,Withdrawal,Withdrawal in cash,15,95721.1,Payment on Statement,,
2355699,7769,2018-12-31,Withdrawal,Withdrawal in cash,15,36033.6,Payment on Statement,,
2309058,7618,2018-12-31,Withdrawal,Withdrawal in cash,30,26965,Payment on Statement,,
2364056,7795,2018-12-31,Withdrawal,Withdrawal in cash,15,54241.8,Payment on Statement,,
2350042,7753,2018-12-31,Withdrawal,Withdrawal in cash,15,45769.8,Payment on Statement,,
2354216,7765,2018-12-31,Withdrawal,Withdrawal in cash,30,41365.5,Payment on Statement,,
2364107,7795,2018-12-31,Withdrawal,Withdrawal in cash,11600,42641.8,,,
2357100,7774,2018-12-31,Withdrawal,Withdrawal in cash,100,33718.5,Payment on Statement,,
2729818,9030,2018-12-31,Withdrawal,Withdrawal in cash,15,41802.5,Payment on Statement,,
2699971,8934,2018-12-31,Withdrawal,Withdrawal in cash,15,7786,Payment on Statement,,
2733237,9041,2018-12-31,Withdrawal,Withdrawal in cash,15,45907.5,Payment on Statement,,
2730986,9034,2018-12-31,Withdrawal,Withdrawal in cash,15,39992.3,Payment on Statement,,
2715920,8982,2018-12-31,Withdrawal,Withdrawal in cash,15,32920.4,Payment on Statement,,
2722039,9006,2018-12-31,Withdrawal,Withdrawal in cash,30,33898.5,Payment on Statement,,
2707581,8957,2018-12-31,Withdrawal,Withdrawal in cash,15,11809.5,Payment on Statement,,
3438702,624,2018-12-31,Credit,Interest Credit,114,25730.4,Interest Credited,,
3438959,709,2018-12-31,Credit,Interest Credit,106,31762.3,Interest Credited,,
3438292,562,2018-12-31,Credit,Interest Credit,182,56512.3,Interest Credited,,
3437604,430,2018-12-31,Credit,Interest Credit,4,26303.5,Interest Credited,,
3437810,486,2018-12-31,Credit,Interest Credit,21,14221,Interest Credited,,
3437516,419,2018-12-31,Credit,Interest Credit,131,32609.3,Interest Credited,,
3439073,730,2018-12-31,Credit,Interest Credit,116,21779.7,Interest Credited,,
3438058,540,2018-12-31,Credit,Interest Credit,87,21028.5,Interest Credited,,
3439010,716,2018-12-31,Credit,Interest Credit,174,37271.7,Interest Credited,,
3437381,381,2018-12-31,Credit,Interest Credit,138,34662.6,Interest Credited,,
3439865,964,2018-12-31,Credit,Interest Credit,139,32189.7,Interest Credited,,
3437730,433,2018-12-31,Credit,Interest Credit,94,23114.6,Interest Credited,,
3439536,893,2018-12-31,Credit,Interest Credit,309,77398.4,Interest Credited,,
3439168,740,2018-12-31,Credit,Interest Credit,81,20249,Interest Credited,,
3438611,604,2018-12-31,Credit,Interest Credit,116,29845.7,Interest Credited,,
3439811,956,2018-12-31,Credit,Interest Credit,190,38793.2,Interest Credited,,
3438550,596,2018-12-31,Credit,Interest Credit,267,66708,Interest Credited,,
3440023,994,2018-12-31,Credit,Interest Credit,184,56869.1,Interest Credited,,
3437668,432,2018-12-31,Credit,Interest Credit,133,31998.9,Interest Credited,,
3438808,699,2018-12-31,Credit,Interest Credit,191,59671.8,Interest Credited,,
3439649,908,2018-12-31,Credit,Interest Credit,119,30713.9,Interest Credited,,
3437454,391,2018-12-31,Credit,Interest Credit,195,42469.9,Interest Credited,,
3438169,553,2018-12-31,Credit,Interest Credit,148,31349.9,Interest Credited,,
3437995,532,2018-12-31,Credit,Interest Credit,189,31051.7,Interest Credited,,
3439117,733,2018-12-31,Credit,Interest Credit,254,87533.4,Interest Credited,,
3438875,701,2018-12-31,Credit,Interest Credit,139,29464.4,Interest Credited,,
3437567,422,2018-12-31,Credit,Interest Credit,204,45541.1,Interest Credited,,
3438387,574,2018-12-31,Credit,Interest Credit,270,48287.4,Interest Credited,,
3437931,523,2018-12-31,Credit,Interest Credit,252,51627.5,Interest Credited,,
3439219,741,2018-12-31,Credit,Interest Credit,173,42806.8,Interest Credited,,
3423210,11359,2018-12-31,Withdrawal,Withdrawal in cash,15,35447.8,Payment on Statement,,
3439983,974,2018-12-31,Credit,Interest Credit,211,53785.7,Interest Credited,,
3419952,11349,2018-12-31,Withdrawal,Withdrawal in cash,30,36088.2,Payment on Statement,,
3439925,969,2018-12-31,Credit,Interest Credit,162,38594,Interest Credited,,
3437867,493,2018-12-31,Credit,Interest Credit,242,58042.1,Interest Credited,,
3438437,586,2018-12-31,Credit,Interest Credit,92,19607.4,Interest Credited,,
3439593,904,2018-12-31,Credit,Interest Credit,268,68897.2,Interest Credited,,
3439390,774,2018-12-31,Credit,Interest Credit,137,28585.6,Interest Credited,,
3439714,942,2018-12-31,Credit,Interest Credit,101,22401.9,Interest Credited,,
3438126,551,2018-12-31,Credit,Interest Credit,92,17705,Interest Credited,,
3439274,761,2018-12-31,Credit,Interest Credit,106,27315.9,Interest Credited,,
3580108,1509,2018-12-31,Credit,Interest Credit,69,13056.2,Interest Credited,,
3580025,1507,2018-12-31,Credit,Interest Credit,198,39626.7,Interest Credited,,
3578600,1467,2018-12-31,Credit,Interest Credit,203,44157.5,Interest Credited,,
3580938,1535,2018-12-31,Credit,Interest Credit,187,45416.6,Interest Credited,,
3578819,1472,2018-12-31,Credit,Interest Credit,145,34237.2,Interest Credited,,
3579752,1497,2018-12-31,Credit,Interest Credit,99,25301.7,Interest Credited,,
3581700,1561,2018-12-31,Credit,Interest Credit,135,33022.2,Interest Credited,,
3578386,1458,2018-12-31,Credit,Interest Credit,183,39456.3,Interest Credited,,
3581082,1540,2018-12-31,Credit,Interest Credit,218,48126.7,Interest Credited,,
3581798,1565,2018-12-31,Credit,Interest Credit,168,39173,Interest Credited,,
3581177,1544,2018-12-31,Credit,Interest Credit,224,56416.2,Interest Credited,,
3580407,1516,2018-12-31,Credit,Interest Credit,102,23835.1,Interest Credited,,
3578241,1453,2018-12-31,Credit,Interest Credit,213,26237.6,Interest Credited,,
3581493,1554,2018-12-31,Credit,Interest Credit,218,55487.6,Interest Credited,,
3581313,1548,2018-12-31,Credit,Interest Credit,84,19214.5,Interest Credited,,
3579006,1477,2018-12-31,Credit,Interest Credit,66,15755.2,Interest Credited,,
3580473,1519,2018-12-31,Credit,Interest Credit,287,73802.6,Interest Credited,,
3580201,1512,2018-12-31,Credit,Interest Credit,148,28809.4,Interest Credited,,
3581444,1552,2018-12-31,Credit,Interest Credit,295,63097.8,Interest Credited,,
3580349,1515,2018-12-31,Credit,Interest Credit,266,45776.2,Interest Credited,,
3579316,1485,2018-12-31,Credit,Interest Credit,278,59131,Interest Credited,,
3581864,1566,2018-12-31,Credit,Interest Credit,113,27493,Interest Credited,,
3578658,1468,2018-12-31,Credit,Interest Credit,67,15956.6,Interest Credited,,
3580649,1526,2018-12-31,Credit,Interest Credit,142,35081.7,Interest Credited,,
3579415,1487,2018-12-31,Credit,Interest Credit,96,22332.6,Interest Credited,,
3579077,1479,2018-12-31,Credit,Interest Credit,112,25890.5,Interest Credited,,
3580751,1530,2018-12-31,Credit,Interest Credit,107,26145,Interest Credited,,
3580510,1520,2018-12-31,Credit,Interest Credit,83,23702.5,Interest Credited,,
3581009,1536,2018-12-31,Credit,Interest Credit,199,54253.5,Interest Credited,,
3579170,1481,2018-12-31,Credit,Interest Credit,100,24391.8,Interest Credited,,
3579687,1496,2018-12-31,Credit,Interest Credit,164,44477,Interest Credited,,
3578527,1465,2018-12-31,Credit,Interest Credit,98,24115,Interest Credited,,
3579578,1493,2018-12-31,Credit,Interest Credit,100,23252.6,Interest Credited,,
3580265,1513,2018-12-31,Credit,Interest Credit,147,34254,Interest Credited,,
3580869,1534,2018-12-31,Credit,Interest Credit,134,36441.7,Interest Credited,,
3579813,1499,2018-12-31,Credit,Interest Credit,146,30009.2,Interest Credited,,
3581635,1559,2018-12-31,Credit,Interest Credit,273,64434.7,Interest Credited,,
3579640,1495,2018-12-31,Credit,Interest Credit,296,63549.2,Interest Credited,,
3581974,1570,2018-12-31,Credit,Interest Credit,98,23922.4,Interest Credited,,
3578749,1470,2018-12-31,Credit,Interest Credit,201,48242,Interest Credited,,
3581921,1568,2018-12-31,Credit,Interest Credit,216,51945.5,Interest Credited,,
3578935,1476,2018-12-31,Credit,Interest Credit,74,15202.4,Interest Credited,,
3581245,1545,2018-12-31,Credit,Interest Credit,200,39392.2,Interest Credited,,
917602,3128,2018-12-31,Withdrawal,Withdrawal in cash,15,32859.1,Payment on Statement,,
919348,3133,2018-12-31,Withdrawal,Withdrawal in cash,15,29478.7,Payment on Statement,,
919718,3134,2018-12-31,Withdrawal,Withdrawal in cash,15,40713.5,Payment on Statement,,
917319,3127,2018-12-31,Withdrawal,Withdrawal in cash,15,34081,Payment on Statement,,
919414,3133,2018-12-31,Withdrawal,Withdrawal in cash,11900,29493.3,,,
920558,3136,2018-12-31,Withdrawal,Withdrawal in cash,15,39089.6,Payment on Statement,,
